what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839299380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839299396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839299505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839299699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839301028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839376613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839378875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839863537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459839871181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840025175
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459840764115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840806173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840823972
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459840824035
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459840824097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459840880569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840884828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840885171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459840896263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840897963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840898462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459840910006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840911644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840911956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459840937821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459840979598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459840991969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840994106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459840994324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459841001984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841004636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841005962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459841009644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841018053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841018069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841018178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841018301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841019799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841029507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841042792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841042792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841042917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841043020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841045172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841047792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841053133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841055145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459841056440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841060216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841060216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841061340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841073024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841078393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841078393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841079501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841089657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841136817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841138767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841140984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841140984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841142122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841148192
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459841380165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841391147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841405686
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459841405733
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459841405811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459841415249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841417558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841417932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459841425358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459841433017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841436418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841437697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459841473499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841480753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841482251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459841491689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459841587036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1459841629391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841631777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841680356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459841718425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459841762630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459841766592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459841825217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841882438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841882687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841906930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841907335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841916025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459841917117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459841947802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459841990796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459842008361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842014446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842014446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842015585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842052040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459842064711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842069391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842069395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842070584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842084272
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459842087869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459842099055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459842104835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842114114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842114118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842115254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842122600
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459842177866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459842185554
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459842188157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842190943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842192206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842197050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842398734
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459842398843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459842398906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842429497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842431010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842431322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842436330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842449933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842456048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842457484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842457780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842465533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842465877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842503332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842504923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842505204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842517871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842521506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842523441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842608804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842608960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842612236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842612470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459842615715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459842624669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842639817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459842671500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842676681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842676696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842677819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842691524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842693380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842699854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842716376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842717826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842718154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459842748964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842785016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842785359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842794048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842794407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459842797262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459842805920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842811459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842811459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842812582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842832844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842837805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842847898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842847913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842848881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842854061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842854076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842855168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842868520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842914339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842918379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842924012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842924027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842925119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459842939227
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459842943752
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459843011908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843017930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843029365
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459843029490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459843029552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459843035979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459843041470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843042843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843043077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459843047742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843049208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843049614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459843055807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843057492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843057804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459843076040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843077319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843077600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459843103122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843105945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459843106288
