what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1460008914908
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1460008914908
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1460008914923
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1460008914923
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1460008914923
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1460008914923
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1460008914923
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1460008914923
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1460008914923
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1460008914923
os,sysinfo,,,"win32",1460008914923
arch,sysinfo,,,"x86",1460008914923
ws,sysinfo,,,"win32",1460008914923
locale,sysinfo,,,"en_US",1460008914923
processors,sysinfo,,,"4",1460008914923
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1460008914923
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1460008914923
java.specification.name,sysinfo,,,"Java Platform API Specification",1460008914923
java.specification.vendor,sysinfo,,,"Oracle Corporation",1460008914923
java.specification.version,sysinfo,,,"1.7",1460008914923
java.vendor,sysinfo,,,"Oracle Corporation",1460008914923
java.version,sysinfo,,,"1.7.0_79",1460008914923
java.vm.info,sysinfo,,,"mixed mode",1460008914923
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1460008914923
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1460008914923
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1460008914923
java.vm.specification.version,sysinfo,,,"1.7",1460008914923
java.vm.vendor,sysinfo,,,"Oracle Corporation",1460008914923
java.vm.version,sysinfo,,,"24.79-b02",1460008914923
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1460008917685
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460008985435
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1460008992549
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1460008992549
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1460008992612
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1460008992612
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1460008992690
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1460008992690
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1460008992861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460008994577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460009019428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1460009019459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460009019740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460009019787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460009021846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460009454512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460009486539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010253913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010256160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010260730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010262041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010397276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010399273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010595773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010604743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010616397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460010620655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460011158740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460011164933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460011190158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460011192561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460011255130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460011256614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460012525880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460012527518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460012960904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460012971917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460013078861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460013115627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460016590991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460016591537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460016593955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460016595796
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460016599618
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1460016603908
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1460179294411
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1460179294435
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1460179294437
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1460179294461
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1460179294463
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1460179294464
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1460179294466
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1460179294468
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1460179294469
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1460179294471
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1460179294472
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1460179294474
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1460179294477
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1460179294478
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1460179294519
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1460179294521
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1460179294522
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1460179294523
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1460179294526
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1460179294527
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1460179294529
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1460179294530
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1460179294531
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1460179294533
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1460179294534
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1460179294537
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1460179294538
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1460179294541
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1460179294543
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1460179294546
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1460179294548
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1460179294563
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1460179294566
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1460179294569
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1460179294571
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1460179294572
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1460179294588
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1460179294629
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1460179294631
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1460179294632
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1460179294634
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1460179294635
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1460179294636
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1460179294637
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1460179294639
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1460179294639
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1460179294653
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1460179294658
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1460179294659
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1460179294661
